branches,branches(M/sec),branches(%),branch-misses,branch-misses(% of all),branch-misses(%),bus-cycles,bus-cycles(M/sec),bus-cycles(%),cache-misses,cache-misses(% of all),cache-misses(%),cache-references,cache-references(M/sec),cache-references(%),cpu-cycles,cpu-cyclesGHz,cpu-cycles(%),instructions,instructions(per cycle),instructions(%),ref-cycles,ref-cycles(M/sec),ref-cycles(%),context-switches,context-switches(K/sec),cpu-clock,cpu-clock(M/sec),cpu-migrations,cpu-migrations(K/sec),emulation-faults,emulation-faults(K/sec),major-faults,major-faults(K/sec),minor-faults,minor-faults(M/sec),page-faults,page-faults(M/sec),task-clock(msec),CPUs,duration(s)
4330440800031352,8769200.909,61.75%,95771082,0.00%,63.29%,317981993,0.644,75.02%,3563836234604940,37.991,75.03%,9380757101046594,18996159.397,75.01%,26173892368331960,53002.484,50.01%,14862573727,0.00,62.47%,33218048786,67.267,74.96%,39852,0.081,493666.276949,999.681,1652,0.003,0,0.000,0,0.000,167099,0.338,167105,0.338,493823.878033,48.239,10.236945609
1384736305941976,2888277.610,60.98%,90198865,0.00%,64.10%,313523810,0.654,75.02%,2438688586753057,64.980,75.02%,3752970160536042,7827930.588,75.00%,9293134829743058,19383.585,49.98%,13765553526,0.00,62.48%,30791346925,64.224,74.98%,35540,0.074,479398.856321,999.928,1617,0.003,0,0.000,0,0.000,167408,0.349,167410,0.349,479433.244658,48.239,9.938623089
226008604735088,457803.975,62.27%,104712324,0.00%,59.65%,310251123,0.628,75.00%,2625933659905815,99.987,75.03%,2626283201634016,5319810.233,75.02%,9535513134507442,19315.175,53.13%,14673841161,0.00,62.47%,33021879375,66.889,74.96%,34842,0.071,493544.424792,999.726,1669,0.003,0,0.000,0,0.000,166449,0.337,166452,0.337,493679.865747,48.222,10.237741029
267173944679285,557418.551,52.68%,104207891,0.00%,75.02%,341084868,0.712,75.02%,562838229298264,13.160,75.01%,4276892432685074,8923097.586,72.39%,10698899802662024,22321.657,49.99%,14058440371,0.00,62.49%,35044182528,73.114,74.99%,34971,0.073,479327.860096,1000.046,1835,0.004,0,0.000,0,0.000,158689,0.331,158693,0.331,479305.800647,48.234,9.937168684
3373952753536483,6832083.920,50.06%,110702961,0.00%,74.99%,314159361,0.636,75.02%,5439017829434928,33.322,75.04%,16322518187781146,33052274.940,75.01%,32657277592724288,66129.338,49.99%,15603643928,0.00,62.47%,33235628737,67.300,74.97%,41777,0.085,493647.902355,999.612,1749,0.004,0,0.000,0,0.000,160487,0.325,160491,0.325,493839.477535,48.235,10.238189486
1846258724894205,3850964.339,60.98%,102333277,0.00%,59.97%,293237600,0.612,73.71%,187622075840225,5.881,75.01%,3190555604938454,6654926.360,74.99%,10405382724691314,21703.761,55.45%,14454567918,0.00,62.52%,30942969987,64.541,74.99%,34901,0.073,479175.265031,999.474,1606,0.003,0,0.000,0,0.000,160800,0.335,160802,0.335,479427.634871,48.237,9.939061536
1158586375101761,2279744.492,60.74%,99309202,0.00%,59.41%,309555726,0.609,74.99%,1688869256186941,89.976,75.00%,1877017151520544,3693397.060,74.98%,9216213775012006,18134.697,54.97%,13707145779,0.00,62.51%,31308172044,61.605,74.98%,35186,0.069,507979.382504,999.548,1845,0.004,0,0.000,0,0.000,166475,0.328,166478,0.328,508208.871378,48.222,10.538883538
2059366513229891,4295663.555,61.51%,91930241,0.00%,63.59%,303835660,0.634,75.01%,1688528348964220,56.235,75.01%,3002643993527134,6263260.225,74.99%,10132493275625198,21135.520,50.00%,13999503529,0.00,62.50%,31152046173,64.981,75.01%,34477,0.072,479273.464139,999.724,1732,0.004,0,0.000,0,0.000,159184,0.332,159187,0.332,479405.914117,48.243,9.937269702
1298080969458438,2628861.592,54.21%,103216386,0.00%,75.00%,312314186,0.632,75.03%,24701616,0.000,75.04%,4966068621607476,10057236.313,70.85%,11264362438446008,22812.483,49.98%,13914644527,0.00,62.47%,32295383737,65.404,74.96%,35435,0.072,493594.493388,999.623,1614,0.003,0,0.000,0,0.000,164198,0.333,164200,0.333,493780.643837,48.230,10.238120536
2774526182510290,5458682.513,65.94%,114008757,0.00%,59.17%,340278445,0.669,75.00%,23361250,0.000,74.99%,2627805583879949,5170020.192,74.98%,10408669985395688,20478.316,50.03%,14999465898,0.00,62.52%,35163632333,69.182,74.99%,36037,0.071,508052.147316,999.556,1803,0.004,0,0.000,0,0.000,172408,0.339,172413,0.339,508277.624859,48.232,10.538197274
888839422753948,1748777.361,63.34%,97952617,0.00%,61.76%,319392897,0.628,74.99%,938333051969149,24.995,74.99%,3754145083123887,7386220.463,74.98%,10125933935283602,19922.613,50.04%,13811158531,0.00,62.52%,33564544290,66.038,75.00%,35106,0.069,508111.981754,999.702,1678,0.003,0,0.000,0,0.000,170140,0.335,170144,0.335,508263.340095,48.230,10.538380848
5055862834073324,9414566.462,61.24%,100114897,0.00%,63.81%,342510006,0.638,74.99%,7504554074280494,57.147,75.01%,13132054646587996,24453313.966,75.02%,25603236509555600,47676.011,50.02%,15340884236,0.00,62.49%,35694370159,66.467,74.97%,41070,0.076,536847.970625,999.669,1999,0.004,0,0.000,0,0.000,158675,0.295,158680,0.295,537025.560825,48.208,11.139692407
2807464002956549,5225338.050,65.17%,105528140,0.00%,59.94%,313795701,0.584,74.99%,375391134315924,12.501,74.98%,3002876564997181,5589045.900,74.99%,11813181282062542,21987.055,50.04%,14000524587,0.00,62.52%,32486923984,60.466,74.99%,35049,0.065,537158.187611,999.775,1566,0.003,0,0.000,0,0.000,158000,0.294,158004,0.294,537278.923622,48.214,11.143712881
1139162937817028,2241845.832,61.77%,96867066,0.00%,59.44%,326472083,0.642,75.00%,1125897101946012,54.533,75.00%,2064626549356050,4063136.423,74.98%,10964518933940376,21577.915,53.91%,14241124182,0.00,62.53%,34186432825,67.278,75.00%,35447,0.070,508134.019284,999.996,1598,0.003,0,0.000,0,0.000,160464,0.316,160467,0.316,508136.162463,48.217,10.538438336
1123881981889973,2093098.228,50.09%,109283661,0.00%,74.97%,328926597,0.613,74.98%,1688758260702174,45.007,75.00%,3752188934179248,6988011.317,75.02%,9284989545986822,17292.203,50.02%,13657232856,0.00,62.50%,32117064197,59.814,74.98%,35449,0.066,536999.260000,1000.098,1818,0.003,0,0.000,0,0.000,164801,0.307,164806,0.307,536946.602405,48.201,11.139787485
1184335730196467,2265619.284,59.42%,101629527,0.00%,65.66%,308127602,0.589,75.02%,2063602703974925,78.544,75.02%,2627334914945500,5026058.487,74.99%,9291219652371760,17773.986,49.99%,14086445019,0.00,62.48%,31505450398,60.270,74.98%,34595,0.066,522532.367895,999.598,1780,0.003,0,0.000,0,0.000,153737,0.294,153746,0.294,522742.606736,48.226,10.839418694
1853547705572472,3646785.268,60.74%,105570903,0.00%,61.51%,312356969,0.615,74.99%,562997278539121,11.998,74.99%,4692505787360654,9232328.321,74.98%,10379019149646382,20420.329,52.88%,14332326980,0.00,62.53%,32697645540,64.331,74.98%,35493,0.070,508157.259762,999.780,1769,0.003,0,0.000,0,0.000,166714,0.328,166718,0.328,508268.946291,48.228,10.538872740
1602417281881341,3151071.177,52.70%,103536459,0.00%,72.41%,325963926,0.641,75.01%,1125878580133965,27.263,75.00%,4129651422627100,8120747.146,74.98%,9285475999599158,18259.411,50.02%,13622032183,0.00,62.51%,32719745374,64.342,75.01%,35232,0.069,508389.255457,999.721,1815,0.004,0,0.000,0,0.000,157597,0.310,157600,0.310,508530.969946,48.226,10.544717341
1375991787444405,2708170.586,51.14%,112809527,0.00%,75.00%,319195674,0.628,74.99%,26725176,0.000,75.00%,12753080973246632,25100090.775,73.94%,23347901304042260,45952.381,50.03%,16772914968,0.00,62.54%,34291532164,67.491,75.01%,39426,0.078,508230.146423,1000.278,1686,0.003,0,0.000,0,0.000,175401,0.345,175406,0.345,508089.037903,48.210,10.539030638
843004946654808,1708605.479,50.08%,103685223,0.00%,75.02%,467926847,0.948,75.01%,750426070441475,15.994,75.02%,4691854179142192,9509467.045,74.99%,8163786246346664,16546.392,49.99%,14294180567,0.00,62.49%,46798641116,94.852,74.99%,34788,0.071,493222.066497,999.664,1749,0.004,0,0.000,0,0.000,165037,0.334,165041,0.335,493387.711080,48.235,10.228879044
1079612972072439,2124263.870,65.18%,108370561,0.00%,58.90%,295154893,0.581,74.99%,187674005619836,2.857,74.99%,6569599854741264,12926450.474,74.98%,10196349751154298,20062.502,51.07%,14034595575,0.00,62.52%,30259660673,59.539,74.98%,35850,0.071,508087.662776,999.721,1778,0.003,0,0.000,0,0.000,159157,0.313,159162,0.313,508229.221000,48.229,10.537775165
562255117858154,1076929.451,50.06%,104174243,0.00%,75.02%,297745925,0.570,75.02%,562812702608389,11.997,75.02%,4691343352474190,8985682.229,75.00%,9291371595914980,17796.462,49.99%,13997390091,0.00,62.48%,32479926216,62.211,74.98%,34352,0.066,522255.798787,1000.316,1523,0.003,0,0.000,0,0.000,165692,0.317,165694,0.317,522090.947889,48.171,10.838366261
843150407961491,1613371.015,50.08%,111088728,0.00%,75.02%,345023136,0.660,75.01%,2813986544822055,22.379,75.02%,12574241197735636,24060850.934,74.99%,27307466226674720,52252.924,49.99%,15510598248,0.00,62.49%,36080847915,69.041,74.99%,39270,0.075,522388.697409,999.592,1801,0.003,0,0.000,0,0.000,162447,0.311,162454,0.311,522601.683217,48.220,10.837830846
2376482088827647,4811641.712,65.14%,105164875,0.00%,59.91%,317088073,0.642,75.00%,187578878088820,3.226,75.03%,5815310703508738,11774206.790,75.02%,8161635842134540,16524.790,50.01%,14017184151,0.00,62.48%,32007246941,64.805,74.95%,35543,0.072,493717.330340,999.625,1766,0.004,0,0.000,0,0.000,163249,0.331,163252,0.331,493902.545383,48.236,10.239278276
2664026397,4.961,50.04%,107698345,4.04%,75.01%,422053361,0.786,75.01%,1688568650953694,42.846,75.01%,3941037943943041,7339639.831,74.99%,9853597200612150,18350.966,49.99%,13839638238,0.00,62.47%,42223388889,78.635,74.98%,35742,0.067,536401.380445,998.974,1815,0.003,0,0.000,0,0.000,172220,0.321,172222,0.321,536952.498314,48.208,11.138315076
1506017984734948,2963258.273,65.42%,106627629,0.00%,59.69%,309268108,0.609,74.99%,750665545349186,18.179,74.99%,4129288529157521,8124835.507,74.98%,8720056142190418,17157.683,50.03%,13890351834,0.00,62.53%,32108545616,63.177,75.00%,34765,0.068,508017.436835,999.581,1600,0.003,0,0.000,0,0.000,160486,0.316,160489,0.316,508230.415925,48.227,10.538347746
1139510440398958,2180103.616,61.75%,96159383,0.00%,63.32%,301937132,0.578,75.02%,2438708690982025,72.198,75.02%,3377804324205161,6462392.234,75.00%,9291171265822668,17775.806,49.99%,14164212630,0.00,62.48%,31960513623,61.147,74.98%,35333,0.068,522559.905752,999.758,1866,0.004,0,0.000,0,0.000,160510,0.307,160514,0.307,522686.367836,48.221,10.839474495
281164703380035,537784.604,50.06%,102826849,0.00%,75.03%,310565314,0.594,75.03%,1125526108972192,28.562,75.02%,3940673682440794,7537338.826,75.00%,10979387672422254,21000.309,49.99%,14353379660,0.00,62.50%,33536930265,64.146,74.99%,35339,0.068,522645.399455,999.665,1569,0.003,0,0.000,0,0.000,161884,0.310,161889,0.310,522820.291545,48.229,10.840455577
2496595820724307,4411014.411,62.01%,98313762,0.00%,63.04%,326531514,0.577,75.01%,1875816377229551,45.446,75.03%,4127542385046454,7292589.690,75.01%,10695233692361200,18896.463,50.00%,14405007262,0.00,62.48%,34694345888,61.298,74.97%,34879,0.062,565848.556190,999.748,2015,0.004,0,0.000,0,0.000,161440,0.285,161448,0.285,565991.309070,48.208,11.740565430
6724443255327478,13618360.145,64.88%,106406926,0.00%,60.17%,312647645,0.633,75.00%,562744414860487,5.357,75.03%,10505154277932422,21275066.040,75.02%,26174975137502484,53009.628,50.00%,14570081314,0.00,62.48%,32253977261,65.321,74.96%,39015,0.079,493668.284451,999.778,1621,0.003,0,0.000,0,0.000,159158,0.322,159162,0.322,493777.751773,48.235,10.236881731
927006480687789,1680752.890,60.73%,107663303,0.00%,62.03%,305387473,0.554,75.00%,750538110176740,17.387,75.01%,4316677632907208,7826556.295,74.99%,9678510786731474,17548.081,52.35%,14158247634,0.00,62.52%,32306064589,58.574,74.99%,35561,0.064,551318.591774,999.594,1898,0.003,0,0.000,0,0.000,156766,0.284,156769,0.284,551542.398727,48.206,11.441261823
2204588795984383,4337294.797,63.84%,107144643,0.00%,59.45%,298340517,0.587,75.00%,750508587710149,19.042,75.01%,3941350810427739,7754189.986,74.99%,9232344288672098,18163.659,51.83%,14460959558,0.00,62.52%,31458596918,61.891,74.99%,35389,0.070,508270.759284,999.969,1786,0.004,0,0.000,0,0.000,164966,0.325,164973,0.325,508286.593133,48.230,10.538713787
280925486088214,552687.445,50.10%,105811472,0.00%,74.99%,312637202,0.615,74.99%,750555254950341,13.789,75.00%,5443214553110240,10708876.520,74.98%,8720268330826428,17156.090,50.03%,13970776629,0.00,62.51%,31417684946,61.811,74.99%,34614,0.068,508043.934847,999.516,1599,0.003,0,0.000,0,0.000,158904,0.313,158909,0.313,508289.972602,48.231,10.538730371
237754679385787,467957.994,59.20%,108213164,0.00%,61.75%,313174826,0.616,74.99%,1125986868063994,33.328,74.99%,3378506921183020,6649708.544,74.98%,10127746840162990,19933.825,54.20%,13756548489,0.00,62.52%,31684056237,62.362,74.96%,35538,0.070,507893.393102,999.656,1917,0.004,0,0.000,0,0.000,166324,0.327,166330,0.327,508068.421165,48.210,10.538584143
1453107702379272,2781036.495,58.11%,114332496,0.00%,62.26%,327986415,0.628,75.02%,1125422028342960,27.266,75.03%,4127640519953165,7899702.757,75.01%,7721962135816574,14778.711,54.68%,16455911055,0.00,62.48%,34233960866,65.519,74.95%,35907,0.069,522597.188227,1000.175,1695,0.003,0,0.000,0,0.000,172414,0.330,172417,0.330,522505.801390,48.204,10.839571772
1169133364106460,2176693.066,60.19%,98629631,0.00%,64.85%,326067458,0.607,74.99%,2063583712994997,73.325,75.02%,2814285907460962,5239638.871,75.01%,10970389706178186,20424.677,50.03%,14292730925,0.00,62.48%,33785531673,62.902,74.97%,35278,0.066,536913.556027,999.626,1562,0.003,0,0.000,0,0.000,167397,0.312,167402,0.312,537114.480026,48.215,11.139964523
1651782900435460,3075068.104,51.12%,109505856,0.00%,74.98%,324457542,0.604,74.99%,24183869,0.000,75.01%,14268591755952334,26563352.476,73.98%,31240422255919576,58159.233,50.01%,15071475756,0.00,62.49%,33832358199,62.985,74.98%,39602,0.074,537008.062444,999.730,1753,0.003,0,0.000,0,0.000,163846,0.305,163852,0.305,537153.274189,48.217,11.140292695
1800722981347150,3445340.113,62.52%,113338621,0.00%,59.94%,301494706,0.577,75.02%,562737322012480,13.632,75.03%,4128056514439008,7898249.118,75.00%,8029905438073564,15363.693,52.58%,14117140880,0.00,62.47%,32205728739,61.620,74.97%,35270,0.067,522497.879023,999.700,1759,0.003,0,0.000,0,0.000,162182,0.310,162186,0.310,522654.635569,48.221,10.838829813
1959847347463732,3649570.236,64.63%,110058448,0.00%,60.43%,323720910,0.603,74.98%,938241626878147,29.416,75.00%,3189585592846033,5939552.720,75.01%,9001868744442850,16763.016,50.03%,14687385943,0.00,62.50%,34141003438,63.576,74.98%,35140,0.065,536897.241312,999.794,1818,0.003,0,0.000,0,0.000,166892,0.311,166899,0.311,537007.707994,48.208,11.139425158
2860074941,5.325,54.75%,105910464,3.70%,74.98%,537513724,1.001,74.99%,2063763614395515,60.668,75.01%,3401720490738721,6333003.557,70.33%,10693131735758378,19907.468,50.01%,15718620007,0.00,62.50%,57377141735,106.819,74.99%,35141,0.065,537004.856231,999.745,1683,0.003,0,0.000,0,0.000,159653,0.297,159657,0.297,537141.730670,48.219,11.139568984
871328318858293,1667153.315,64.61%,100639129,0.00%,60.46%,504754343,0.966,75.02%,1313125998312639,36.833,75.02%,3565095863418566,6821265.027,75.01%,9571261012700456,18313.142,49.99%,14557587653,0.00,62.48%,52132549818,99.748,74.97%,34667,0.066,522388.302403,999.510,1746,0.003,0,0.000,0,0.000,158701,0.304,158707,0.304,522644.384805,48.223,10.837983836
1506782399048452,3143764.051,65.38%,105093903,0.00%,59.70%,308763861,0.644,75.01%,375200722584536,8.331,75.02%,4503589473800325,9396328.693,75.00%,9852778056063478,20556.923,49.99%,13838221947,0.00,62.51%,32435422110,67.674,75.00%,34717,0.072,479290.741906,999.996,1584,0.003,0,0.000,0,0.000,163707,0.342,163713,0.342,479292.457824,48.227,9.938234962
834561791814324,1597223.566,50.59%,108197159,0.00%,74.49%,309878273,0.593,75.02%,2814171730836746,136.333,75.02%,2064193349890820,3950550.211,75.00%,9572202829953026,18319.731,49.99%,14237012819,0.00,62.48%,31458040460,60.206,74.98%,35353,0.068,522363.855998,999.724,1591,0.003,0,0.000,0,0.000,162373,0.311,162377,0.311,522507.812748,48.206,10.838958595
8122197381955856,16001504.317,64.11%,107312178,0.00%,60.99%,316794323,0.624,74.99%,1313733023925816,13.205,74.99%,9948948628277312,19600378.683,74.97%,26154967422567096,51527.783,50.04%,15062999600,0.00,62.52%,33131492669,65.272,74.98%,38769,0.076,507823.357082,1000.460,1702,0.003,0,0.000,0,0.000,162136,0.319,162141,0.319,507589.612888,48.162,10.539230710
1123957488822125,2037711.666,50.09%,108386557,0.00%,75.00%,333438967,0.605,75.01%,23870641,0.000,75.02%,6005860965717126,10888501.637,74.99%,10131211688298100,18367.677,50.01%,14114106086,0.00,62.51%,34274918977,62.140,75.01%,35624,0.065,551374.718424,999.631,1862,0.003,0,0.000,0,0.000,159933,0.290,159937,0.290,551578.276411,48.211,11.440923227
1714918834280987,3280792.440,65.65%,107776348,0.00%,59.40%,312376617,0.598,75.02%,26061514,0.000,75.03%,5065613946563518,9690970.562,75.01%,8728436399506004,16698.276,49.98%,13856000929,0.00,62.47%,32183506714,61.570,74.97%,35073,0.067,522567.874928,999.719,1623,0.003,0,0.000,0,0.000,164094,0.314,164096,0.314,522714.821399,48.223,10.839558876
1271290086959662,2433106.626,66.42%,111318185,0.00%,58.64%,310533511,0.594,75.02%,24059054,0.000,75.02%,4503341054778140,8618889.639,75.00%,9856373355975482,18863.993,49.98%,13771388667,0.00,62.48%,31626322726,60.529,74.98%,35055,0.067,522395.945261,999.807,1820,0.003,0,0.000,0,0.000,159573,0.305,159577,0.305,522496.660629,48.205,10.839103391
1687147353671445,3318534.309,58.39%,100304917,0.00%,66.69%,315072638,0.620,74.99%,4128537333699331,68.743,75.00%,6005779128400350,11813066.623,74.99%,14627220336789086,28771.009,50.03%,14764655344,0.00,62.51%,32317155785,63.566,74.98%,37254,0.073,508125.570884,999.458,1823,0.004,0,0.000,0,0.000,163384,0.321,163390,0.321,508401.359273,48.237,10.539743183
1129562343472324,2222730.945,62.30%,93054204,0.00%,62.78%,317446459,0.625,74.98%,1313708815470172,38.891,74.99%,3377922236868376,6647010.082,75.00%,11248779681828658,22135.131,50.05%,13796149458,0.00,62.50%,33508324515,65.937,74.98%,34897,0.069,507952.341393,999.539,1693,0.003,0,0.000,0,0.000,160477,0.316,160479,0.316,508186.717842,48.227,10.537383494
2000748686824536,4053157.180,63.31%,98666778,0.00%,61.73%,299710196,0.607,75.01%,562686457288078,13.633,75.04%,4127418472602843,8361407.870,75.02%,8723123207124452,17671.480,50.02%,14090470562,0.00,62.48%,30532714590,61.854,74.96%,34736,0.070,493626.521796,999.999,1632,0.003,0,0.000,0,0.000,159551,0.323,159557,0.323,493627.214060,48.220,10.237060223
2711391569090340,4672132.756,62.29%,97472445,0.00%,58.90%,358088697,0.617,75.00%,750663909297561,22.218,74.99%,3378681018107905,5821972.169,74.98%,7567444183882498,13039.837,53.93%,13965959117,0.00,62.51%,37045783310,63.835,74.99%,35297,0.061,580146.494273,999.679,1804,0.003,0,0.000,0,0.000,158674,0.273,158677,0.273,580332.732588,48.195,12.041322497
1715074981449646,3282230.034,65.65%,106961434,0.00%,59.42%,328396051,0.628,75.02%,187591563268324,4.999,75.02%,3752665714463114,7181675.582,75.01%,11545308586965106,22094.870,49.98%,13978988490,0.00,62.48%,33295604317,63.720,74.98%,34912,0.067,522449.005153,999.838,1764,0.003,0,0.000,0,0.000,158963,0.304,158965,0.304,522533.449441,48.213,10.838064078
1134349122345355,2231910.564,62.03%,98282089,0.00%,63.05%,296228162,0.583,74.99%,3190151857243931,141.631,75.00%,2252434592968685,4431821.265,74.98%,11250727297010208,22136.586,50.04%,14557596436,0.00,62.51%,31900108014,62.766,74.99%,35313,0.069,508033.281347,999.591,1744,0.003,0,0.000,0,0.000,156953,0.309,156963,0.309,508241.298135,48.227,10.538534108
2328176965389661,4336705.294,60.45%,96564548,0.00%,64.60%,363109969,0.676,75.02%,750278762823335,28.563,75.03%,2626772805646584,4892901.056,75.01%,11537716011473380,21491.353,50.01%,14596511029,0.00,62.47%,38082515945,70.936,74.97%,35465,0.066,536621.980822,999.568,1815,0.003,0,0.000,0,0.000,166831,0.311,166836,0.311,536853.857425,48.225,11.132264663
5046484812488874,10219124.515,55.78%,103177644,0.00%,69.28%,309160406,0.626,75.02%,2626020306794560,15.727,75.03%,16697818316528808,33813058.166,75.01%,28710938348235640,58139.609,50.00%,14751393719,0.00,62.47%,32047014971,64.895,74.97%,40897,0.083,493620.271127,999.580,1763,0.004,0,0.000,0,0.000,161032,0.326,161036,0.326,493827.509907,48.238,10.237312570
1102147530610821,1998117.562,63.85%,106950152,0.00%,61.25%,326789956,0.592,75.00%,2064132805597144,78.557,75.00%,2627573535810815,4763609.846,74.99%,13503739804302896,24481.350,50.03%,14387304784,0.00,62.52%,34695976552,62.901,75.00%,36463,0.066,551333.696815,999.530,1754,0.003,0,0.000,0,0.000,167093,0.303,167096,0.303,551592.934944,48.215,11.440182241
716602668883510,1409541.883,58.92%,107823894,0.00%,66.18%,332529737,0.654,75.00%,1688782341564018,49.984,75.00%,3378620462497156,6645673.058,74.98%,10126837134431632,19919.269,50.03%,16114413975,0.00,62.52%,34344687857,67.555,75.00%,36731,0.072,508255.239481,999.727,1724,0.003,0,0.000,0,0.000,170049,0.334,170054,0.334,508394.023122,48.234,10.540063708
1575389055179860,3189765.829,62.53%,95477234,0.00%,62.51%,304269364,0.616,75.01%,2250788424859989,109.070,75.03%,2063625858943463,4178322.318,75.02%,9849615638196968,19942.990,50.01%,14213991262,0.00,62.47%,31830843955,64.449,74.96%,34675,0.070,493718.140315,999.655,1745,0.004,0,0.000,0,0.000,162587,0.329,162590,0.329,493888.623639,48.245,10.237194831
2059100682053529,3832294.904,61.51%,96291139,0.00%,63.57%,329261147,0.613,74.99%,1876751508629026,83.331,74.99%,2252155272985248,4191598.425,74.99%,8156883789363048,15181.183,50.04%,13695704295,0.00,62.51%,34339123673,63.910,74.99%,35963,0.067,537189.919775,999.791,1676,0.003,0,0.000,0,0.000,167509,0.312,167512,0.312,537302.251883,48.231,11.140189719
1173957194171712,2185933.503,59.94%,94166391,0.00%,65.11%,312155136,0.581,74.99%,1688548247963713,59.999,75.01%,2814274330155605,5240239.232,75.01%,9847480079620698,18336.219,50.02%,13816397918,0.00,62.48%,32157384335,59.878,74.97%,36470,0.068,536873.642287,999.670,1671,0.003,0,0.000,0,0.000,160596,0.299,160600,0.299,537050.734805,48.214,11.138894849
853804764727863,1589902.329,65.93%,109869163,0.00%,58.36%,308913826,0.575,74.98%,187650538663411,3.572,75.00%,5253691299218846,9783098.408,75.01%,10249589467354272,19086.150,50.80%,14329899223,0.00,62.50%,32295999801,60.140,74.97%,35387,0.066,536953.102016,999.881,1775,0.003,0,0.000,0,0.000,162556,0.303,162558,0.303,537017.116703,48.211,11.138862383
5350835380485188,10529703.957,60.49%,112082497,0.00%,60.20%,328859942,0.647,74.48%,3565463431219048,31.137,75.00%,11450843610928092,22533676.464,74.97%,33026192901985236,64990.980,54.97%,15675752888,0.00,62.52%,34245316197,67.390,74.98%,40801,0.080,508077.026120,999.825,1681,0.003,0,0.000,0,0.000,166976,0.329,166980,0.329,508165.794831,48.218,10.538850139
1111171302869905,2068774.363,63.33%,97480561,0.00%,61.73%,306246613,0.570,74.98%,1313429722666430,33.338,75.01%,3939749853116636,7335010.788,75.02%,9283763332190370,17284.474,50.03%,13933086639,0.00,62.49%,31955787948,59.495,74.97%,35716,0.066,536994.414122,999.774,1863,0.003,0,0.000,0,0.000,161247,0.300,161253,0.300,537115.754401,48.214,11.140153780
457709492741859,852343.550,61.50%,108552912,0.00%,74.98%,323957334,0.603,74.99%,3376992443099414,95.348,75.02%,3541768602570328,6595457.753,63.58%,8441291830439540,15719.317,50.02%,13937391025,0.00,62.51%,33753279646,62.855,74.99%,35334,0.066,536963.038245,999.929,1732,0.003,0,0.000,0,0.000,163135,0.304,163141,0.304,537001.181036,48.209,11.139025987
1488870159515785,2848495.104,66.17%,110557232,0.00%,58.90%,328245679,0.628,75.02%,24073719,0.000,75.02%,4315837959715996,8257028.471,75.00%,10419341016844956,19934.204,49.98%,14138390438,0.00,62.48%,34385662228,65.786,74.98%,35227,0.067,522521.163994,999.684,1883,0.004,0,0.000,0,0.000,163982,0.314,163984,0.314,522686.578425,48.221,10.839499000
2363735605,4.650,59.44%,104551970,4.42%,75.00%,297492958,0.585,75.00%,1876547142443328,58.339,75.00%,3216625207373135,6327192.338,65.63%,9564765826734594,18814.164,50.03%,13953873522,0.00,62.53%,31077384808,61.130,75.01%,35393,0.070,508195.297836,999.634,1786,0.004,0,0.000,0,0.000,163997,0.323,164002,0.323,508381.132631,48.236,10.539477626
486573004061528,906347.445,57.85%,98794037,0.00%,67.20%,365642931,0.681,75.02%,1875711585240803,83.308,75.03%,2251527380425546,4193956.657,75.01%,9569817065830630,17825.854,50.00%,15003304803,0.00,62.47%,37466489820,69.789,74.96%,34960,0.065,536619.112912,999.569,1855,0.003,0,0.000,0,0.000,168652,0.314,168654,0.314,536850.417013,48.222,11.132993653
1748738270327726,3439890.669,64.38%,107137255,0.00%,60.72%,303070451,0.596,75.00%,187659639044276,4.761,75.00%,3941643793451985,7753489.436,74.98%,10407760937735774,20472.795,50.03%,14354047689,0.00,62.52%,31531618283,62.025,74.98%,34948,0.069,508116.459267,999.501,1758,0.003,0,0.000,0,0.000,156410,0.308,156412,0.308,508370.305556,48.237,10.538949824
7649447501783804,15051860.013,62.55%,100378932,0.00%,62.54%,319227250,0.628,74.99%,5817766768149824,49.989,74.99%,11638084632874606,22900323.281,74.98%,31502739232572400,61988.114,50.04%,15712214880,0.00,62.51%,34013003490,66.928,74.98%,42029,0.083,508067.790400,999.728,1840,0.004,0,0.000,0,0.000,158459,0.312,158463,0.312,508206.128369,48.222,10.538780946
947227025526962,1719234.080,59.43%,102717772,0.00%,65.66%,471498898,0.856,75.00%,2439394335605792,86.643,75.00%,2815439073355805,5110072.532,74.98%,8158960720346540,14808.660,50.02%,14675492463,0.00,62.52%,49138960859,89.188,75.00%,34970,0.063,551097.544627,1000.252,1484,0.003,0,0.000,0,0.000,159590,0.290,159593,0.290,550958.730219,48.164,11.439335859
1465357036830464,2971001.968,67.23%,113126511,0.00%,57.82%,316506247,0.642,74.99%,22805545,0.000,75.03%,3751516347891741,7606175.268,75.03%,9008081268588746,18263.827,50.00%,14641472354,0.00,62.48%,33159623909,67.231,74.96%,34911,0.071,493380.709580,1000.326,1587,0.003,0,0.000,0,0.000,166001,0.337,166008,0.337,493219.813569,48.172,10.238713948
2723396597203550,5210555.227,62.01%,98101206,0.00%,60.98%,301526969,0.577,75.02%,1500779471587619,36.354,75.02%,4128255834182956,7898410.770,75.00%,9191402561458972,17585.507,52.06%,13837440320,0.00,62.48%,31394482491,60.066,74.99%,36301,0.069,522394.295699,999.474,1616,0.003,0,0.000,0,0.000,159181,0.305,159184,0.305,522669.174145,48.222,10.838809473
